 
3.77716857904091e+01,1.01550061074429e+02,-1.67024086958290e+02,3.34330357410001e+01,1.00330102188270e+02,-1.74600619939173e+02
3.77678272304507e+01,1.01630645164232e+02,-1.67082002917006e+02,3.34422974583539e+01,1.00430678012648e+02,-1.74591469460335e+02
3.77656789983754e+01,1.01690280075420e+02,-1.67128495051491e+02,3.34454273620036e+01,1.00522867264644e+02,-1.74587200976635e+02
3.77647860012843e+01,1.01683663412910e+02,-1.67145134203344e+02,3.34555898174128e+01,1.00541740283933e+02,-1.74590358841777e+02
3.77612419336863e+01,1.01691795797294e+02,-1.67157781586665e+02,3.34429517390936e+01,1.00595650955463e+02,-1.74594047845706e+02
3.77580174926628e+01,1.01715008125597e+02,-1.67186006105770e+02,3.34477889051679e+01,1.00654320833811e+02,-1.74592138435940e+02
3.77528163789689e+01,1.01783300494699e+02,-1.67262343067811e+02,3.34863374200777e+01,1.00787129483958e+02,-1.74589829847598e+02
3.77516501145636e+01,1.01793863174740e+02,-1.67262239739193e+02,3.34587310631266e+01,1.00801899872243e+02,-1.74580260323251e+02
3.77517228905493e+01,1.01809953526813e+02,-1.67275182153603e+02,3.34718673175780e+01,1.00816114290782e+02,-1.74577477820823e+02
3.77517307703630e+01,1.01825903294738e+02,-1.67289978871424e+02,3.34824542552976e+01,1.00833456880699e+02,-1.74573966581764e+02
3.77518528097075e+01,1.01839870718099e+02,-1.67304904680589e+02,3.34924585355144e+01,1.00850001829201e+02,-1.74571494606585e+02
3.77517254391104e+01,1.01855388179602e+02,-1.67312079340706e+02,3.34990307725998e+01,1.00867648472930e+02,-1.74568939553914e+02
3.77509261651447e+01,1.01918765295079e+02,-1.67355847326697e+02,3.35274877543122e+01,1.00945999604079e+02,-1.74563082880033e+02
3.77510951792278e+01,1.01898781182381e+02,-1.67339267600797e+02,3.35151552713941e+01,1.00926212210893e+02,-1.74564040061287e+02
3.77496391465089e+01,1.01939042111346e+02,-1.67378179644207e+02,3.35400906315500e+01,1.01001402072185e+02,-1.74560887914966e+02
3.77469477688475e+01,1.01990140620249e+02,-1.67427359084299e+02,3.35781065860131e+01,1.01096102233572e+02,-1.74557477741945e+02
3.77434688890237e+01,1.02037654894091e+02,-1.67473669925425e+02,3.36018050497580e+01,1.01197836409055e+02,-1.74550422309551e+02
3.77391222464323e+01,1.02041146829685e+02,-1.67472295229806e+02,3.36023702345568e+01,1.01229618947385e+02,-1.74545167907341e+02
3.77377819645409e+01,1.02040722254135e+02,-1.67482496918147e+02,3.36077739419639e+01,1.01251289753035e+02,-1.74541952358181e+02
3.77358079163992e+01,1.02048559214192e+02,-1.67491215370839e+02,3.36141550068570e+01,1.01267572607047e+02,-1.74542641816444e+02
3.77328895552658e+01,1.02059359872585e+02,-1.67494440132624e+02,3.36121733611377e+01,1.01305000909513e+02,-1.74540324526473e+02
3.77306840954784e+01,1.02070710836462e+02,-1.67500754917695e+02,3.36137276011276e+01,1.01347739026184e+02,-1.74537074779687e+02
3.77253742025938e+01,1.02112248513493e+02,-1.67537451885899e+02,3.36450159523952e+01,1.01459102320091e+02,-1.74527428960377e+02
3.77239317024410e+01,1.02130739988583e+02,-1.67555344119403e+02,3.36583203872403e+01,1.01499456615399e+02,-1.74522869461842e+02
3.77244953931897e+01,1.02144645143666e+02,-1.67567016707390e+02,3.36715166888197e+01,1.01508942398670e+02,-1.74519546227199e+02
3.77268844068013e+01,1.02192098310372e+02,-1.67627988169069e+02,3.37292948823892e+01,1.01560206662716e+02,-1.74508803367648e+02
3.77265696570205e+01,1.02190204117168e+02,-1.67622088042509e+02,3.37207231028381e+01,1.01551576480078e+02,-1.74508546918811e+02
3.77268445000099e+01,1.02200864159786e+02,-1.67629179110000e+02,3.37273803029252e+01,1.01566342346881e+02,-1.74506597350428e+02
3.77270436453083e+01,1.02215366356395e+02,-1.67643554909904e+02,3.37397422965092e+01,1.01595837466723e+02,-1.74502284113255e+02
3.77266952480513e+01,1.02235537387928e+02,-1.67660966246810e+02,3.37579428116326e+01,1.01634660508565e+02,-1.74496384955592e+02
3.77260388627587e+01,1.02259776774540e+02,-1.67683235972011e+02,3.37805197539456e+01,1.01688058128048e+02,-1.74487659536791e+02
3.77260388627587e+01,1.02259776774540e+02,-1.67683235972011e+02,3.37805197539456e+01,1.01688058128048e+02,-1.74487659536791e+02
3.77247356258064e+01,1.02353799623971e+02,-1.67727327671781e+02,3.37055117469392e+01,1.01749571472537e+02,-1.74484639011255e+02
3.77276522924061e+01,1.02426262923410e+02,-1.67823204387814e+02,3.36568788735841e+01,1.01904457444313e+02,-1.74467358015948e+02
3.77293047075757e+01,1.02535735671505e+02,-1.67884890495084e+02,3.38834251233726e+01,1.01965815302260e+02,-1.74534098539390e+02
3.77276615797594e+01,1.02592129638351e+02,-1.67718482659710e+02,3.39519170423876e+01,1.01853839644600e+02,-1.74562904370303e+02
3.77191753365350e+01,1.02855373599135e+02,-1.67731651270833e+02,3.38236804467576e+01,1.01694255172986e+02,-1.74562354686582e+02
3.77208881220583e+01,1.02901714242973e+02,-1.67557876408838e+02,3.38086651888463e+01,1.01762528079611e+02,-1.74634721840619e+02
3.77315591241934e+01,1.02881460322238e+02,-1.67586429971419e+02,3.40039785624799e+01,1.01709804337993e+02,-1.74751504063329e+02
3.77299337250043e+01,1.02961259073875e+02,-1.67975206938823e+02,3.44011801608247e+01,1.01914029518645e+02,-1.74751602931714e+02
3.77213318752722e+01,1.03185664163088e+02,-1.68547429372520e+02,3.46697517989561e+01,1.02097685646774e+02,-1.74750049279999e+02
3.77126656115645e+01,1.03266929888357e+02,-1.68980890218954e+02,3.49760060573320e+01,1.02084990284309e+02,-1.74800329868708e+02
3.77128388714508e+01,1.03330687361065e+02,-1.68658876074842e+02,3.47186509766618e+01,1.02102195652753e+02,-1.74841481678535e+02
3.77178062610306e+01,1.03536434924780e+02,-1.68984733852916e+02,3.51817236648947e+01,1.01967972687036e+02,-1.74907109327855e+02
3.77275954118507e+01,1.03438913761220e+02,-1.69520297873364e+02,3.55306591710793e+01,1.02061159766795e+02,-1.74920389145521e+02
3.77293932281096e+01,1.03213930999655e+02,-1.69312943482989e+02,3.51382336504541e+01,1.02344817301838e+02,-1.74739757515058e+02
3.77359874836963e+01,1.03209758971708e+02,-1.69640814095225e+02,3.54733394774562e+01,1.02484073628765e+02,-1.74845299279900e+02
3.77323086741360e+01,1.02821777455001e+02,-1.69297986577084e+02,3.55435946301630e+01,1.03075373110877e+02,-1.74903196188893e+02
3.77361766043634e+01,1.02620810283121e+02,-1.69017068373082e+02,3.50995956827137e+01,1.03575808658217e+02,-1.74877223820693e+02
3.77321676403040e+01,1.02360633207490e+02,-1.69079527595581e+02,3.49139978097427e+01,1.04052458817671e+02,-1.74827579349649e+02
3.77205389364584e+01,1.02648849900101e+02,-1.69171439838158e+02,3.48907103619317e+01,1.03709525679605e+02,-1.74835951330373e+02
3.76963594336393e+01,1.02553278719745e+02,-1.69113123447897e+02,3.49258478547474e+01,1.03439755499592e+02,-1.74772869272074e+02
3.76726785025518e+01,1.02731517584769e+02,-1.69044954388787e+02,3.51253454935816e+01,1.03501665608464e+02,-1.74823765784568e+02
3.76526366714679e+01,1.02521173204101e+02,-1.69083175294913e+02,3.55718449450597e+01,1.03363004961079e+02,-1.74990526782657e+02
3.76445408495713e+01,1.02641409416575e+02,-1.68972150995092e+02,3.52260018087393e+01,1.03333119641730e+02,-1.74970504449293e+02
3.76337919473498e+01,1.02955971425857e+02,-1.69588175363337e+02,3.58002397465989e+01,1.03596841297595e+02,-1.75039198755450e+02
3.76193018503233e+01,1.02928645865705e+02,-1.69487396541891e+02,3.59938020326037e+01,1.03345081644721e+02,-1.75174509416138e+02
3.76169598657622e+01,1.02770543088250e+02,-1.69181290285736e+02,3.57486731726263e+01,1.03475058821213e+02,-1.75115176647367e+02
3.76049183534528e+01,1.02716907475258e+02,-1.69020200651040e+02,3.57464613212577e+01,1.03365815617058e+02,-1.75122459017613e+02
3.76058147575369e+01,1.02593279768245e+02,-1.68357813024449e+02,3.47496794166836e+01,1.03496288752235e+02,-1.75053392775044e+02
3.75946176697071e+01,1.02512517899369e+02,-1.67557460853444e+02,3.41657938375464e+01,1.03861042892707e+02,-1.74855514596206e+02
3.75838504769949e+01,1.02387172325166e+02,-1.67813136134630e+02,3.46951658735407e+01,1.03659337531952e+02,-1.74879131543705e+02
3.76088327325680e+01,1.02418043749042e+02,-1.67813337967506e+02,3.49121460183649e+01,1.03567023742983e+02,-1.74826445608995e+02
3.76196216306615e+01,1.02382565016920e+02,-1.67561422435334e+02,3.52064031865900e+01,1.03170465679767e+02,-1.74921672909726e+02
3.76411507484993e+01,1.02289546937432e+02,-1.67246600972586e+02,3.56864406711472e+01,1.02642397288576e+02,-1.75111413975814e+02
3.76555260431379e+01,1.01968639627261e+02,-1.67171966244775e+02,3.55730381709208e+01,1.02055741869069e+02,-1.75115889693725e+02
3.76709919756325e+01,1.01657131959484e+02,-1.66695350787492e+02,3.57793893247324e+01,1.02028938915920e+02,-1.75229825737260e+02
3.76947071862091e+01,1.01875644935968e+02,-1.66588027368474e+02,3.59891472910630e+01,1.02402653841144e+02,-1.75355513885857e+02
3.77022305833840e+01,1.02047508444995e+02,-1.66650759009673e+02,3.64225437445416e+01,1.02489837251637e+02,-1.75537759789974e+02
3.77136092888361e+01,1.01965397177511e+02,-1.66291847663670e+02,3.68458711132712e+01,1.01891005539592e+02,-1.75700358650646e+02
3.77352619136389e+01,1.02149140644480e+02,-1.66375536022448e+02,3.68185649576548e+01,1.01493113729218e+02,-1.75670046147161e+02
3.77464340247308e+01,1.01909228207680e+02,-1.66075597137351e+02,3.67248466777660e+01,1.01058890863274e+02,-1.75840094551039e+02
3.77326347659828e+01,1.01271302231008e+02,-1.65457080992180e+02,3.71130227303340e+01,1.00623351330281e+02,-1.76075767266346e+02
3.77212393598659e+01,1.01072395311359e+02,-1.65690424869852e+02,3.73256490870215e+01,1.00443109941672e+02,-1.76163113298311e+02
3.77346264982291e+01,1.00842335802915e+02,-1.64964009368671e+02,3.63201124898582e+01,1.00446777871999e+02,-1.76010327043479e+02
3.77379247677710e+01,1.01062812751513e+02,-1.64985186098146e+02,3.60981512051512e+01,9.98300886262285e+01,-1.76078300786577e+02
3.77371812739289e+01,1.00730039284234e+02,-1.64716748302677e+02,3.58616477535173e+01,9.99328514542424e+01,-1.76098401430943e+02
3.77445863093163e+01,1.00706164983079e+02,-1.64845939581150e+02,3.58512379295370e+01,1.00256121346344e+02,-1.76295436874232e+02
3.77534579158103e+01,1.01038424795534e+02,-1.65437300945035e+02,3.61786003776436e+01,1.00093439170046e+02,-1.76484591524900e+02
3.77835765888218e+01,1.01150751510056e+02,-1.65630229545532e+02,3.63841209070902e+01,1.00460784293578e+02,-1.76922778626757e+02
3.77925012326391e+01,1.01604959977409e+02,-1.66284241282547e+02,3.62282250684861e+01,1.01077147204469e+02,-1.76682604869498e+02
3.78204184995675e+01,1.01269216376757e+02,-1.65785001784269e+02,3.52694260965892e+01,1.01691457209297e+02,-1.76523938929450e+02
3.78557200490298e+01,1.00736874819719e+02,-1.65114323656421e+02,3.46976682143221e+01,1.01462970361446e+02,-1.76332740395733e+02
3.78803156602388e+01,1.00372071120720e+02,-1.64971942326759e+02,3.49599776236190e+01,1.00967243486835e+02,-1.76483659813299e+02
3.78894096612801e+01,1.00792461880994e+02,-1.65674735673933e+02,3.54665018154214e+01,1.00796729798226e+02,-1.76689516506386e+02
3.79015600081180e+01,1.00855201939961e+02,-1.65535179264014e+02,3.57230670647130e+01,1.00378403684985e+02,-1.77017160912882e+02
3.78937194492464e+01,1.00936112112044e+02,-1.65880144151309e+02,3.65646240662771e+01,1.00588469901570e+02,-1.77119241436344e+02
3.78779554591605e+01,1.01502730403042e+02,-1.66300209667374e+02,3.65085764264797e+01,1.01510642425536e+02,-1.77146612665655e+02
3.78605837928605e+01,1.01670253522690e+02,-1.66397328614718e+02,3.70249240897580e+01,1.01730829443284e+02,-1.77231625653603e+02
3.78708055630432e+01,1.01266088137370e+02,-1.65867279044822e+02,3.68735660238917e+01,1.01760866726197e+02,-1.77087269614430e+02
3.78768835145497e+01,1.01284999205914e+02,-1.65620318694528e+02,3.65316646893723e+01,1.02029007869160e+02,-1.76945124071760e+02
3.78780217579435e+01,1.01078850506180e+02,-1.65384982832515e+02,3.61812711135564e+01,1.02106616993528e+02,-1.76883988069782e+02
3.78746228903436e+01,1.01005633977860e+02,-1.65901689152363e+02,3.60700780098480e+01,1.02515623981310e+02,-1.76598058695620e+02
3.78992164356969e+01,1.01320156890248e+02,-1.66128623691359e+02,3.53228402351001e+01,1.02684786345792e+02,-1.76457860597687e+02
3.79229314023022e+01,1.01332924109440e+02,-1.66820945835630e+02,3.55507654132547e+01,1.02450469868201e+02,-1.76266676140261e+02
3.79406100766666e+01,1.01686142953865e+02,-1.67764383075206e+02,3.55731186613157e+01,1.02260014147104e+02,-1.76068081094596e+02
3.79381565943537e+01,1.01760706109633e+02,-1.67869681126775e+02,3.53302022618956e+01,1.01706522662840e+02,-1.75967672344967e+02
3.79530422384975e+01,1.02094406564776e+02,-1.68346593360972e+02,3.55692326983997e+01,1.01601625016294e+02,-1.76007802892283e+02
3.79546877884754e+01,1.01585426495792e+02,-1.68158461281506e+02,3.53575062356211e+01,1.02160136038150e+02,-1.76139125445832e+02
3.79645905538211e+01,1.00874213041321e+02,-1.67497448750369e+02,3.48180739118410e+01,1.02317940830253e+02,-1.76172712566821e+02
3.79552302541465e+01,1.00844424734106e+02,-1.67476918729355e+02,3.45857703762532e+01,1.02286043485403e+02,-1.76249811761184e+02
3.79564625168333e+01,1.01050938146983e+02,-1.67860666926428e+02,3.40219539795201e+01,1.02076136749313e+02,-1.76609074325745e+02
3.79441886200614e+01,1.01516179108876e+02,-1.67811497735457e+02,3.42217866844483e+01,1.01938102201593e+02,-1.76804468286131e+02
3.79323564295701e+01,1.02071376928593e+02,-1.68109448271276e+02,3.44636640629991e+01,1.01870791358333e+02,-1.76963289906656e+02
3.79159269539384e+01,1.02574236193640e+02,-1.68583252015786e+02,3.42030369314027e+01,1.01551612226042e+02,-1.76978259840338e+02
3.78723293504474e+01,1.03003702430498e+02,-1.69432004020222e+02,3.42669995513482e+01,1.02175411479770e+02,-1.76851355139604e+02
3.78668730511104e+01,1.03342019853315e+02,-1.70353794753350e+02,3.46391567216785e+01,1.01843652103586e+02,-1.77014688915265e+02
3.78784307364543e+01,1.02826155702742e+02,-1.70054568238274e+02,3.48813146379970e+01,1.01320616115363e+02,-1.77008547942133e+02
3.78922691710276e+01,1.02844113771518e+02,-1.70069174760275e+02,3.51808063291741e+01,1.00787590030271e+02,-1.76966077410989e+02
3.79072657157300e+01,1.02365188947304e+02,-1.70314583468532e+02,3.60024813343185e+01,1.00269942353862e+02,-1.77109500414032e+02
3.79145324132519e+01,1.02558125037096e+02,-1.70211915197891e+02,3.67113685911868e+01,9.96220996167011e+01,-1.77432112401606e+02
3.79352171325436e+01,1.02300681102213e+02,-1.69919494991828e+02,3.67614047485587e+01,9.98260040607307e+01,-1.77491959470450e+02
3.79255303995225e+01,1.01563564013538e+02,-1.69540777562630e+02,3.66428181969066e+01,1.00312842943262e+02,-1.77469313384533e+02
3.79100482805343e+01,1.01272727573856e+02,-1.68905423305643e+02,3.66974140954226e+01,1.00645027181719e+02,-1.77801353465563e+02
3.78827488869706e+01,1.01703299785853e+02,-1.69139512203263e+02,3.69366725559155e+01,1.00828156379493e+02,-1.77716868141593e+02
3.78752130315219e+01,1.01679631471973e+02,-1.69221330449269e+02,3.64004743590087e+01,1.00510256377604e+02,-1.77591671851933e+02
3.78764279330431e+01,1.01465514173480e+02,-1.68978894321412e+02,3.58461007741156e+01,1.00650138660871e+02,-1.77356689001036e+02
3.78916926098719e+01,1.00887037856415e+02,-1.68270337908937e+02,3.56812960554209e+01,1.00859238184734e+02,-1.77437687394542e+02
3.79182017304643e+01,1.01285962399200e+02,-1.68708177083802e+02,3.57584256256044e+01,1.00699935680935e+02,-1.77647389931393e+02
3.79396482752045e+01,1.01160487017083e+02,-1.68179734497466e+02,3.56138490018667e+01,1.00907322171423e+02,-1.77818960731950e+02
3.79659912874282e+01,1.00967735693784e+02,-1.67944886436938e+02,3.55362244257900e+01,9.98201147825958e+01,-1.77943262888269e+02
3.79710448267105e+01,1.00128522522217e+02,-1.67353764623617e+02,3.51058065247707e+01,9.92733257319597e+01,-1.77868266014859e+02
3.79796672131167e+01,9.97266350065316e+01,-1.67811705279749e+02,3.50398358035337e+01,9.89142554330013e+01,-1.77865188168815e+02
3.79863245676616e+01,9.97168589271909e+01,-1.68336507861385e+02,3.52603160326352e+01,9.92994338193814e+01,-1.77647487081321e+02
3.79871544475577e+01,9.89471951245668e+01,-1.67996664647463e+02,3.47868277104461e+01,9.99184649731930e+01,-1.77523662323528e+02
3.79908781726944e+01,9.86247863268732e+01,-1.67743350656799e+02,3.40963510302899e+01,1.00059522739674e+02,-1.77302379953933e+02
3.79665799594372e+01,9.86303886902937e+01,-1.67647638085779e+02,3.39720618001816e+01,1.00137710371893e+02,-1.77235818487380e+02
3.79838381503691e+01,9.86283355204566e+01,-1.68655694976499e+02,3.42218220057516e+01,9.94742522276148e+01,-1.77096384767548e+02
3.79962528398947e+01,9.87960798807668e+01,-1.69873591929146e+02,3.51444591786112e+01,9.94244963662462e+01,-1.77031636640525e+02
3.79954758945625e+01,9.90818852855649e+01,-1.69958429776296e+02,3.48752233732129e+01,9.89889768644461e+01,-1.76887679603966e+02
3.79741457448668e+01,9.89413054766949e+01,-1.69884707186869e+02,3.50546506576657e+01,9.82882167526644e+01,-1.76890211145136e+02
3.79641241481997e+01,9.90224005513656e+01,-1.69239438666110e+02,3.46890709055520e+01,9.78652610981462e+01,-1.76997772208579e+02
3.79231556994873e+01,9.96117852065186e+01,-1.68312492911209e+02,3.41761260507051e+01,9.81427149562104e+01,-1.77225414127281e+02
3.78916102944461e+01,1.00169510101621e+02,-1.67702681895230e+02,3.41069232676435e+01,9.87404967805143e+01,-1.77435204249493e+02
3.78697814273422e+01,1.00176853272373e+02,-1.67874022522401e+02,3.44119862941970e+01,9.96497425003683e+01,-1.77670823144492e+02
3.78780808817020e+01,1.00007467272082e+02,-1.67784487017146e+02,3.50223306144830e+01,1.00078205352862e+02,-1.77622425165448e+02
3.78963981703811e+01,1.00272544461347e+02,-1.67748147867237e+02,3.51959794495757e+01,9.94103511252837e+01,-1.77423088538748e+02
3.78968338512552e+01,1.00131648009221e+02,-1.67510511692382e+02,3.54328496120715e+01,9.80153285432613e+01,-1.77554307427146e+02
3.79150944643279e+01,9.97015694538664e+01,-1.67025864942296e+02,3.50410878774789e+01,9.74691822541083e+01,-1.77500397170065e+02
3.79188256097412e+01,9.96922988140469e+01,-1.67074196644009e+02,3.47296576446994e+01,9.75031928540981e+01,-1.77407406325025e+02
3.79281085967770e+01,9.91909367135261e+01,-1.66711771007886e+02,3.53285602817200e+01,9.75522926695437e+01,-1.77740444872775e+02
3.79369186404385e+01,9.91985867696936e+01,-1.66484188361951e+02,3.56495512654377e+01,9.82852261159239e+01,-1.77954936429389e+02
3.79339455628744e+01,9.94244757034850e+01,-1.67005047699712e+02,3.55834686297723e+01,9.87713503255479e+01,-1.77881023713806e+02
3.79146702304435e+01,9.90560350111908e+01,-1.67426810538693e+02,3.58697096363701e+01,9.83662494822426e+01,-1.77927358220595e+02
3.79093379213150e+01,9.94953764151335e+01,-1.68359509477978e+02,3.60227810452892e+01,9.78186761789560e+01,-1.77772556980472e+02
3.79110473148454e+01,9.97421958376339e+01,-1.67565543214663e+02,3.52690109970999e+01,9.70027108771149e+01,-1.77759701106533e+02
3.79082330737070e+01,9.97084898140050e+01,-1.67237205672081e+02,3.51685799662347e+01,9.72425779336311e+01,-1.78032378079203e+02
3.79146623791180e+01,9.92161507470942e+01,-1.67327569933681e+02,3.58476334300203e+01,9.72317502149563e+01,-1.78155180202042e+02
3.78990420544623e+01,9.87224270993781e+01,-1.66901319856106e+02,3.56082669522554e+01,9.74188933121760e+01,-1.77818384427981e+02
3.79017510678910e+01,9.84868583125065e+01,-1.65641862067696e+02,3.48411939667608e+01,9.66281085879345e+01,-1.77749305420588e+02
3.78857704624310e+01,9.86732430616359e+01,-1.66046479172384e+02,3.55302281415538e+01,9.65930054596174e+01,-1.77849086291519e+02
3.78799350590033e+01,9.83768381161440e+01,-1.65056146459350e+02,3.50105699346956e+01,9.69934617231245e+01,-1.77923079595118e+02
3.78743021573115e+01,9.87165915019706e+01,-1.65167478776708e+02,3.44645243995009e+01,9.74708840351385e+01,-1.77946575268287e+02
3.78540234718262e+01,9.88468680875661e+01,-1.65273396164170e+02,3.45791211929350e+01,9.83060709782710e+01,-1.77795477302449e+02
3.78520520260470e+01,9.87652101142205e+01,-1.65121686542022e+02,3.45510893826052e+01,9.82604689202570e+01,-1.77945358479215e+02
3.78538193329943e+01,9.87951341004371e+01,-1.64822189228934e+02,3.39673128308031e+01,9.84287423710382e+01,-1.77782560477700e+02
3.78648142088867e+01,9.81297255038293e+01,-1.63989369047708e+02,3.36138930258197e+01,9.93062738031696e+01,-1.78021474191706e+02
3.78758590119261e+01,9.75650102731434e+01,-1.64043684810150e+02,3.35224059332507e+01,9.93956032623441e+01,-1.78091191223123e+02
3.78675940817075e+01,9.76447969450462e+01,-1.64047977344899e+02,3.28055148405531e+01,1.00136384790263e+02,-1.77856344326696e+02
3.78565222080284e+01,9.78379578182199e+01,-1.63406099895060e+02,3.21720487630551e+01,1.00211908209519e+02,-1.77940695869305e+02
3.78360582645624e+01,9.85706307680572e+01,-1.63362773720563e+02,3.16622216304457e+01,1.00154382653762e+02,-1.77665216213072e+02
3.78319145880782e+01,9.91045215243336e+01,-1.63192105470600e+02,3.18821701742873e+01,1.00428242840692e+02,-1.77569025250442e+02
3.78356685749172e+01,9.90461647502724e+01,-1.62629455905134e+02,3.18108173121257e+01,1.00654218846347e+02,-1.77352954471186e+02
3.78349187410033e+01,9.88010787548272e+01,-1.62849103566750e+02,3.24582441584687e+01,1.00528584245699e+02,-1.77191460633067e+02
3.78554905810773e+01,9.89141393924944e+01,-1.62990161999940e+02,3.22819150449669e+01,1.00323275824205e+02,-1.76877655239192e+02
3.78579996956937e+01,9.90180218846608e+01,-1.63277427071346e+02,3.23433068449761e+01,1.00787473743623e+02,-1.76808533289571e+02
3.78580588813497e+01,9.91773788599475e+01,-1.63158753157491e+02,3.19219195886040e+01,1.00922875507588e+02,-1.76835035203861e+02
3.78644192771549e+01,9.90640318530657e+01,-1.63367159136557e+02,3.15683503389934e+01,1.00454242719063e+02,-1.76751521929778e+02
3.78691114448340e+01,9.93955973004891e+01,-1.62658396097738e+02,3.03809223001833e+01,1.00700847264305e+02,-1.76631291963815e+02
3.78642860412377e+01,1.00056838323663e+02,-1.63317948089905e+02,3.03846259583547e+01,1.00937989769291e+02,-1.76545224658179e+02
3.78389795977345e+01,1.00240835344510e+02,-1.63885756351165e+02,3.08476435320363e+01,1.00800723398560e+02,-1.76540040374664e+02
3.78029670800515e+01,1.00372691008511e+02,-1.63804588680920e+02,3.09889891315367e+01,1.00196421154334e+02,-1.76871787162883e+02
3.77796839957824e+01,9.99358675368009e+01,-1.63281360189454e+02,3.08339195628404e+01,9.98499825139094e+01,-1.76996033469157e+02
3.77533425479984e+01,9.98968767543253e+01,-1.63896141109465e+02,3.13523759623386e+01,9.92358454220086e+01,-1.76793774031861e+02
3.77138357209120e+01,9.96489232767168e+01,-1.63111126957233e+02,3.12976402886745e+01,9.88810750864814e+01,-1.76754536412052e+02
3.76967450031989e+01,1.00115965165007e+02,-1.63309861709045e+02,3.24929026317631e+01,9.88546355118561e+01,-1.77082144153615e+02
3.76863659340965e+01,9.95614787665949e+01,-1.63703172074898e+02,3.33601067102670e+01,9.86210093827415e+01,-1.77223250647925e+02
3.77057593473473e+01,9.96417541797195e+01,-1.64313808191029e+02,3.40783359976471e+01,9.84825130038485e+01,-1.77395079212460e+02
3.77163958231961e+01,9.92809259611650e+01,-1.64047279229651e+02,3.40623823659664e+01,9.77726468788918e+01,-1.77350196632869e+02
3.77434000476876e+01,9.96743766942362e+01,-1.64948127511661e+02,3.44515008510528e+01,9.71934190295916e+01,-1.77534395984481e+02
3.77503520165658e+01,9.97212137911229e+01,-1.64740891310169e+02,3.45727335270254e+01,9.67937213556300e+01,-1.77725568214828e+02
3.77696531537322e+01,1.00250281626459e+02,-1.64755687936455e+02,3.46448659313891e+01,9.60159432262642e+01,-1.77903687304643e+02
3.77986244807916e+01,1.00429296116019e+02,-1.64626457038390e+02,3.43199932462551e+01,9.56365829935211e+01,-1.77758168023787e+02
3.78177847493714e+01,1.00789870008741e+02,-1.65135776486973e+02,3.47355206682651e+01,9.59420373249241e+01,-1.77396763635609e+02
3.78101192775676e+01,1.00683859440494e+02,-1.64668272639500e+02,3.41542763622913e+01,9.59631344232195e+01,-1.77331799598400e+02
