2.04447118838769e+01,-2.13589221648971e+00,-3.34977649518305e-01,-1.54413546821165e-01,8.68183786624299e+01,6.78367889672477e+00,3.81888083270604e+01
2.04295546866738e+01,-2.10046089838504e+00,-3.64808217005460e-01,-2.07095231056951e-01,8.68979369382233e+01,6.76785752662131e+00,3.81619220220248e+01
2.04403106535151e+01,-2.06737230044006e+00,-3.66476278383611e-01,-2.45189985127106e-01,8.69801048826864e+01,6.77582398780834e+00,3.81774827068759e+01
2.04455993746147e+01,-2.00916091622465e+00,-3.46789443045665e-01,-2.65403372590169e-01,8.70620710406229e+01,6.78860760464291e+00,3.81859069353358e+01
2.04460523691006e+01,-1.96369678932498e+00,-3.20918491427179e-01,-2.72508289684029e-01,8.71167977168629e+01,6.83434042120220e+00,3.81893605703897e+01
2.04674343663828e+01,-1.94267781106847e+00,-3.30029369870102e-01,-2.81307246833948e-01,8.71545480519700e+01,6.86909266002197e+00,3.82120328901571e+01
2.04877129934885e+01,-1.92188999579593e+00,-3.71580440905119e-01,-2.80901211091793e-01,8.71925701845464e+01,6.89336914944535e+00,3.82349569691278e+01
2.04941470127715e+01,-1.88820382810049e+00,-4.45587646729224e-01,-2.43410113949007e-01,8.72165311817897e+01,6.95933747296653e+00,3.82424207854646e+01
2.05087040263648e+01,-1.86462417804580e+00,-4.94534493412626e-01,-1.86186368246164e-01,8.72640408841570e+01,7.07129624095898e+00,3.82618782414572e+01
2.05235451147095e+01,-1.82265655828877e+00,-5.27703064542865e-01,-1.55097354539115e-01,8.73630665924927e+01,7.16006956035111e+00,3.82892966424023e+01
2.05148832694524e+01,-1.81117726461269e+00,-5.27465456721962e-01,-1.31463052313448e-01,8.74124122824124e+01,7.24515472071514e+00,3.82787324600125e+01
2.05040874595645e+01,-1.78090686713870e+00,-5.35989687277546e-01,-1.30080798199267e-01,8.74303090170450e+01,7.25658216711757e+00,3.82550614197413e+01
2.05136952923441e+01,-1.76233361667667e+00,-5.26668623767483e-01,-9.68843382022531e-02,8.74098939422823e+01,7.32950430272456e+00,3.82620331809281e+01
2.05263965034487e+01,-1.76811753572316e+00,-5.22450630461608e-01,-5.03136975785273e-02,8.74288356784168e+01,7.41843580950058e+00,3.82760627568859e+01
2.05355852631937e+01,-1.79636958089784e+00,-5.29458937161882e-01,-5.86128468734227e-03,8.74257267076424e+01,7.47248962844229e+00,3.82835009051925e+01
2.05260509935802e+01,-1.79794913363966e+00,-5.16100185298409e-01,5.57792762536181e-02,8.74687887454937e+01,7.51653773233881e+00,3.82722179966011e+01
2.05239675708655e+01,-1.79790821480689e+00,-4.72744110423537e-01,1.13396797192535e-01,8.75211321470578e+01,7.57506364020098e+00,3.82702146217469e+01
2.05277032888608e+01,-1.80277919174559e+00,-4.20053580017468e-01,1.61538852184376e-01,8.76020478176054e+01,7.64757530980508e+00,3.82760590320220e+01
2.05426816331944e+01,-1.82775387268263e+00,-3.59843326647989e-01,2.01937500929518e-01,8.75959744738668e+01,7.72898529156752e+00,3.82981376122631e+01
2.05410837008365e+01,-1.85373172420502e+00,-3.51092857917636e-01,2.30978685433123e-01,8.75997668407055e+01,7.81054792898860e+00,3.82852794230821e+01
2.05450381371636e+01,-1.89999925837217e+00,-3.44755538507739e-01,2.77250406764146e-01,8.75984886039600e+01,7.89353999791335e+00,3.82920412120662e+01
2.05438361390143e+01,-1.91164612159032e+00,-2.97057540798532e-01,3.18006243896495e-01,8.76113056926905e+01,7.95372284727789e+00,3.82884053294326e+01
2.05488335431932e+01,-1.92240877572689e+00,-2.50920370427053e-01,3.40295519333687e-01,8.76340181717487e+01,8.04379143582801e+00,3.82949489798190e+01
2.05400669544967e+01,-1.91304562758116e+00,-2.23349005506956e-01,3.93343410625052e-01,8.76990740170824e+01,8.16565297728229e+00,3.82779895738812e+01
2.05324123202410e+01,-1.92077837164114e+00,-1.80978062070258e-01,4.50134667299921e-01,8.77214880495147e+01,8.28183869675554e+00,3.82729257651409e+01
2.05185040779605e+01,-1.93727067421630e+00,-1.08704824376158e-01,5.29450706928320e-01,8.77092992255095e+01,8.40977430413391e+00,3.82538445749872e+01
2.05091070201666e+01,-1.96665456931174e+00,-5.45979729935228e-02,5.79595232362220e-01,8.76709661941464e+01,8.47764136717708e+00,3.82348132317615e+01
2.05094717402579e+01,-1.99576233914230e+00,-1.73417502428350e-02,6.38663616480842e-01,8.76637718441564e+01,8.59262305319454e+00,3.82372274440891e+01
2.05051098667930e+01,-1.99261922353123e+00,3.49042956825958e-02,6.91367699795678e-01,8.76945577716465e+01,8.70108562182809e+00,3.82235596016397e+01
2.04929446067277e+01,-2.03971012872545e+00,6.93465820487952e-02,7.39756726984549e-01,8.76604428513796e+01,8.80582309484243e+00,3.82094534914231e+01
2.04776248328914e+01,-2.07084373498694e+00,9.26953502774815e-02,7.58900540704970e-01,8.76373991450829e+01,8.89228470309438e+00,3.81899837446612e+01
2.04811821143896e+01,-2.10166163889044e+00,6.63199944855843e-02,8.18545745314274e-01,8.76021165236738e+01,8.99728332661138e+00,3.81941917618464e+01
2.04751106449242e+01,-2.12897435871018e+00,4.82164568328049e-02,8.62389461764435e-01,8.75258657777607e+01,9.07604833909645e+00,3.81865882533071e+01
2.04692614401479e+01,-2.15452405997309e+00,5.43063211565031e-02,8.91842471556866e-01,8.74634731642243e+01,9.14052983368479e+00,3.81743506779708e+01
2.04671968771880e+01,-2.15837223371641e+00,8.47023591640349e-02,9.44719587106243e-01,8.74131892435091e+01,9.20655205380086e+00,3.81723315697990e+01
2.04698923505699e+01,-2.16872372148200e+00,1.08492559375501e-01,9.65250547532890e-01,8.73496074189946e+01,9.20475448557379e+00,3.81857096247875e+01
2.04631129410566e+01,-2.19304241373348e+00,1.67021955031568e-01,9.54106306964825e-01,8.72766930242306e+01,9.21892137631336e+00,3.81790935342700e+01
2.04514708462482e+01,-2.22559286919403e+00,2.63326862076275e-01,9.67408187406872e-01,8.71773745744155e+01,9.24340832707412e+00,3.81622872221936e+01
2.04597433744865e+01,-2.22895031340431e+00,3.05230664567311e-01,9.87618958087259e-01,8.70937441787548e+01,9.31042852421403e+00,3.81810566833821e+01
2.04465127385383e+01,-2.19457450443132e+00,3.39360011081197e-01,1.00319653136665e+00,8.70512322876312e+01,9.38629308706843e+00,3.81603681187713e+01
2.04384476943099e+01,-2.21907945777101e+00,3.58877543297964e-01,1.03633977783976e+00,8.69598159905001e+01,9.45880695379583e+00,3.81376681371096e+01
2.04346339480404e+01,-2.25242724910723e+00,3.40727566916627e-01,1.08000320956522e+00,8.69059119345722e+01,9.58298236655903e+00,3.81285402267982e+01
2.04399363962759e+01,-2.28386094041451e+00,3.28645107450452e-01,1.12440164460222e+00,8.68291800112207e+01,9.66084301324518e+00,3.81323975186955e+01
2.04321899616318e+01,-2.32281856115665e+00,2.80411623216290e-01,1.16938031342654e+00,8.67766020187998e+01,9.74665470223427e+00,3.81169193191224e+01
2.04339974578065e+01,-2.37616231768584e+00,2.66278233049755e-01,1.21284217346020e+00,8.67250178346735e+01,9.83106921417631e+00,3.81112784095093e+01
2.04359304501514e+01,-2.41195265574234e+00,2.80584082485715e-01,1.26539871655242e+00,8.66828322272331e+01,9.93843961550775e+00,3.81099084564654e+01
2.04384510321049e+01,-2.44694326369006e+00,2.92201729971591e-01,1.30085696723241e+00,8.66728316163694e+01,1.00102076182029e+01,3.81121863299413e+01
2.04339444219818e+01,-2.50524144394976e+00,3.02061854603659e-01,1.36930324183360e+00,8.66523351674391e+01,1.00999337644071e+01,3.80939021380713e+01
2.04393733560022e+01,-2.56266563654865e+00,3.12173441315468e-01,1.42827155532108e+00,8.66281697018667e+01,1.01844773655422e+01,3.80982926930027e+01
2.04350665663291e+01,-2.61358442922024e+00,3.11623491220203e-01,1.53247348642006e+00,8.66259360054382e+01,1.03436523400557e+01,3.80932664411903e+01
2.04389234239333e+01,-2.67920720188968e+00,3.38703822717865e-01,1.58459095250228e+00,8.65768501076749e+01,1.04353533883857e+01,3.80984609267731e+01
2.04316185055675e+01,-2.70547970669117e+00,3.26211335710259e-01,1.61040315358351e+00,8.65703455241808e+01,1.05036097727479e+01,3.80773517085615e+01
2.04534249044758e+01,-2.71109986341265e+00,3.62162746828734e-01,1.64408838877695e+00,8.66039962471377e+01,1.05439425249667e+01,3.81052822873574e+01
2.04489251462037e+01,-2.69320185614662e+00,3.80753485676805e-01,1.66445574778610e+00,8.66543679955155e+01,1.05829878873373e+01,3.80915507318935e+01
2.04456673445713e+01,-2.69813508935073e+00,4.20149400696515e-01,1.68568280180594e+00,8.66829314500018e+01,1.06585706023376e+01,3.80804716925577e+01
2.04572309930120e+01,-2.67963773483182e+00,4.10869666636566e-01,1.71060873508605e+00,8.67101703289455e+01,1.07299914796599e+01,3.80855116603300e+01
2.04538332134566e+01,-2.64324866021266e+00,3.87045925858788e-01,1.75020207792235e+00,8.67805803388528e+01,1.08213711144420e+01,3.80754459973914e+01
2.04481156352599e+01,-2.64849475099691e+00,4.15897427451606e-01,1.78736406130657e+00,8.68101210379605e+01,1.09336600602986e+01,3.80648522425592e+01
2.04308582701254e+01,-2.67039768902436e+00,4.31150706930236e-01,1.82691767133347e+00,8.68077200486267e+01,1.10057354952907e+01,3.80393073768923e+01
2.04298872419458e+01,-2.69748920292913e+00,4.51434496952026e-01,1.86410145417488e+00,8.68254035801303e+01,1.10540564973336e+01,3.80409562113442e+01
2.04316786995505e+01,-2.74976021938530e+00,4.73779507968126e-01,1.88678147177424e+00,8.67945936875139e+01,1.10643105993447e+01,3.80502287564439e+01
2.04225799752920e+01,-2.74643557172871e+00,4.86641666864251e-01,1.91942048928326e+00,8.67857171034304e+01,1.11302000193207e+01,3.80339779019451e+01
2.04326283458991e+01,-2.76087690951549e+00,5.13812185314958e-01,1.95200779757607e+00,8.67025760583434e+01,1.11515818576197e+01,3.80453735559208e+01
2.04339998712298e+01,-2.76009645379750e+00,5.30610239690180e-01,1.97922307476379e+00,8.66619431362986e+01,1.11931617077738e+01,3.80446551305917e+01
2.04320443675546e+01,-2.75744429837020e+00,5.27890227667335e-01,2.01886795702957e+00,8.66573403287359e+01,1.12495634395634e+01,3.80359553206827e+01
2.04200232346507e+01,-2.76968781942005e+00,5.22808352698943e-01,2.04945656415524e+00,8.66421349227530e+01,1.13015496856442e+01,3.80074014583224e+01
2.04264227506384e+01,-2.76060873089558e+00,5.02175986732337e-01,2.09326407691609e+00,8.66699953637044e+01,1.13584574385113e+01,3.80184384671499e+01
2.04129306586214e+01,-2.75791684807238e+00,5.06787202333968e-01,2.14927163820691e+00,8.66718115746326e+01,1.14612377891593e+01,3.79906070406848e+01
2.04250988217102e+01,-2.75011176696894e+00,5.14446850079467e-01,2.18251038761731e+00,8.66516970250793e+01,1.16058847080320e+01,3.80058018084462e+01
2.04251286493008e+01,-2.73849058474802e+00,5.58823129048623e-01,2.22325636971073e+00,8.66187361672268e+01,1.17302276370696e+01,3.79977029856086e+01
2.04238912188189e+01,-2.72872749668016e+00,5.85322699830620e-01,2.28371296067914e+00,8.65685435459517e+01,1.18704448089428e+01,3.79871694217125e+01
2.04411969680897e+01,-2.70682487779098e+00,6.15493758748215e-01,2.36623438544459e+00,8.65426755076732e+01,1.20070417793744e+01,3.80160013712383e+01
2.04359342261661e+01,-2.67620951524889e+00,6.14667529552797e-01,2.44650587530475e+00,8.65457293126349e+01,1.21661219575302e+01,3.80054219289756e+01
2.04402966027991e+01,-2.66245305405457e+00,6.09194288148843e-01,2.52690251169233e+00,8.65703434594451e+01,1.23333645118815e+01,3.80165801287025e+01
2.04309561244015e+01,-2.64047796588302e+00,6.04650630603722e-01,2.57909454348179e+00,8.65889629521881e+01,1.24675707904206e+01,3.79899705950436e+01
2.04347906685788e+01,-2.64548067007225e+00,6.22528845277470e-01,2.61162887561979e+00,8.65939048667642e+01,1.25530846416680e+01,3.79912637012936e+01
2.04309870824545e+01,-2.65157582554159e+00,6.18969787605365e-01,2.65470734336716e+00,8.66102461307153e+01,1.26659041625174e+01,3.79825266071701e+01
2.04394731938017e+01,-2.61433828212370e+00,6.09278431522535e-01,2.67801167338214e+00,8.66719431833134e+01,1.27505240290178e+01,3.79886998776706e+01
2.04388880002674e+01,-2.60116299261376e+00,5.69963890837335e-01,2.71333292775917e+00,8.67203787373835e+01,1.28351994230341e+01,3.79838034528335e+01
2.04340422827920e+01,-2.58620741620299e+00,5.13204822835735e-01,2.73787688987778e+00,8.67365300680618e+01,1.29099788170272e+01,3.79608805355212e+01
2.04400129752362e+01,-2.58542603632395e+00,4.35523771517720e-01,2.75853327671194e+00,8.67919476651519e+01,1.29708965168178e+01,3.79562901666609e+01
2.04327040619589e+01,-2.58677994610005e+00,3.82601198561842e-01,2.76424224567283e+00,8.68268469793963e+01,1.29883579062576e+01,3.79309470620331e+01
2.04311300560034e+01,-2.60357253672759e+00,3.36667700650156e-01,2.77245748750778e+00,8.68652742954284e+01,1.30102145976047e+01,3.79256378127837e+01
2.04407405005629e+01,-2.57833449820590e+00,2.40218059705904e-01,2.79012202804304e+00,8.69340269089028e+01,1.30764491461713e+01,3.79423648662443e+01
2.04455599889122e+01,-2.53623353905706e+00,1.64445639625124e-01,2.79653487919927e+00,8.70445006900287e+01,1.31558011193947e+01,3.79494265387525e+01
2.04492084827037e+01,-2.49661317196516e+00,8.42171402163549e-02,2.81887200816496e+00,8.71421869140453e+01,1.32563231303956e+01,3.79461395105933e+01
2.04557518300693e+01,-2.48246672435342e+00,4.31835114654355e-02,2.82007268056886e+00,8.72243703134076e+01,1.33120721148576e+01,3.79591929131504e+01
2.04459175059282e+01,-2.45615973179099e+00,1.43404918764731e-02,2.84360901592463e+00,8.73517370493156e+01,1.33851161421620e+01,3.79461325401495e+01
2.04444275021862e+01,-2.44071181181545e+00,-7.48223989931929e-03,2.86067736047583e+00,8.74510787909357e+01,1.34854777891420e+01,3.79501733511278e+01
2.04389208365160e+01,-2.40950450481707e+00,1.54609662285120e-02,2.87653698670960e+00,8.75579263083058e+01,1.35511071158044e+01,3.79482334168382e+01
2.04367159012816e+01,-2.40926858662769e+00,1.79546616585982e-02,2.90887287590845e+00,8.76036356356367e+01,1.36619953564664e+01,3.79569022843850e+01
2.04219682808595e+01,-2.39963648583315e+00,5.14688908907646e-02,2.96175099609914e+00,8.76687864251789e+01,1.37955390489198e+01,3.79329240234157e+01
2.04103945257413e+01,-2.42537128369704e+00,9.26655259452987e-02,2.99039488697985e+00,8.76754215560871e+01,1.39036794934812e+01,3.79119018296941e+01
2.04159912136680e+01,-2.41762219617005e+00,1.19590968066856e-01,3.04086199930968e+00,8.76803840235506e+01,1.40202446218395e+01,3.79231912839619e+01
2.04164154124483e+01,-2.39634416267206e+00,1.61067650913520e-01,3.07368580034064e+00,8.77137851537019e+01,1.41103184611717e+01,3.79276358732378e+01
2.04203646421800e+01,-2.38467447447835e+00,1.44221422797274e-01,3.11345511287501e+00,8.77162756147510e+01,1.41935825305496e+01,3.79269211601425e+01
2.04206923649233e+01,-2.39770932682163e+00,1.13292283746115e-01,3.16544504222450e+00,8.77153653122667e+01,1.42986239994356e+01,3.79258475907770e+01
2.04278489371818e+01,-2.40878878195162e+00,1.06375837271251e-01,3.19077742270681e+00,8.77115776856653e+01,1.43504052343053e+01,3.79270406677794e+01
2.04275373339164e+01,-2.41285473389226e+00,1.04010610753753e-01,3.22004326842327e+00,8.77374707315642e+01,1.44173844029722e+01,3.79278837932338e+01
2.04175668064279e+01,-2.43335933575528e+00,1.02623149673143e-01,3.23097412529328e+00,8.77433215174990e+01,1.44971231031605e+01,3.79168903106741e+01
2.04145604657052e+01,-2.46766549660456e+00,8.18910926705671e-02,3.22274311551882e+00,8.77517947522524e+01,1.45382162795721e+01,3.79177064871993e+01
2.04186742816669e+01,-2.47875610625720e+00,5.85142620886249e-02,3.22906386914092e+00,8.77818080965565e+01,1.46070548833784e+01,3.79215931918105e+01
2.04298787562401e+01,-2.46104272062340e+00,4.91403059202164e-02,3.23846214611004e+00,8.78286635567639e+01,1.46359503783941e+01,3.79388078322675e+01
2.04120020182475e+01,-2.42415150028286e+00,-1.31616596512541e-02,3.23277537822628e+00,8.78827092894994e+01,1.46671341202742e+01,3.79137587457957e+01
2.03981414031792e+01,-2.43235090348223e+00,-4.26904336630120e-02,3.21222723373509e+00,8.78546635311263e+01,1.46664785897800e+01,3.78920248371807e+01
2.03893408452754e+01,-2.44362066807783e+00,-7.75890682193648e-02,3.21672428112989e+00,8.78018082719870e+01,1.46611219789319e+01,3.78924264726508e+01
2.03799430223551e+01,-2.45155891896254e+00,-1.10134089852740e-01,3.22313564152171e+00,8.77606217259506e+01,1.46829235099111e+01,3.78842817862864e+01
2.03862471265833e+01,-2.44326289564828e+00,-1.73923229871528e-01,3.23649057762534e+00,8.77462856825672e+01,1.46983723973052e+01,3.79031990859369e+01
2.03773659740894e+01,-2.41593258537901e+00,-2.22869613817757e-01,3.20571961667289e+00,8.77460861743856e+01,1.47043063581066e+01,3.78851903500596e+01
2.03793244133257e+01,-2.40387078520926e+00,-2.35262744623167e-01,3.17935672770503e+00,8.77135627206932e+01,1.47164261622267e+01,3.78861199443913e+01
2.03915082286307e+01,-2.39235776102046e+00,-2.28950194132295e-01,3.16882720301177e+00,8.76435087174276e+01,1.47599113450205e+01,3.79019700376249e+01
2.03833012312456e+01,-2.40129862952504e+00,-2.54046091842479e-01,3.17663122740738e+00,8.75852586655647e+01,1.48056827535550e+01,3.78911858016821e+01
2.03906291328659e+01,-2.42177900532569e+00,-2.95196420377736e-01,3.15855628020578e+00,8.75529751076270e+01,1.48357009848509e+01,3.78996169068347e+01
2.04030700682508e+01,-2.42437120373305e+00,-3.18578889324883e-01,3.13457012643166e+00,8.75246494939725e+01,1.48290166506669e+01,3.79156772280589e+01
2.04075495174552e+01,-2.44830017417205e+00,-3.05876323218910e-01,3.14420902751292e+00,8.74441477704485e+01,1.48839256912570e+01,3.79207337337520e+01
2.03815378775646e+01,-2.45187462536681e+00,-2.64698050057108e-01,3.10237259757393e+00,8.73657242720384e+01,1.48526902189102e+01,3.78824270497130e+01
2.03922091514744e+01,-2.47085355662446e+00,-2.33425866484956e-01,3.06233639839210e+00,8.73229723297263e+01,1.48066351935742e+01,3.79088042999247e+01
2.03869211707680e+01,-2.48328549177231e+00,-2.72879420325793e-01,3.02049764792443e+00,8.72856964634532e+01,1.47731289445060e+01,3.78993986282073e+01
2.03909324468578e+01,-2.49509747254537e+00,-3.15087679766161e-01,2.99211184147114e+00,8.72317668596970e+01,1.47405254086879e+01,3.79104439803871e+01
2.03811257803865e+01,-2.48365357780321e+00,-3.34512152600150e-01,3.00596488181678e+00,8.72226896923736e+01,1.47551836577864e+01,3.78899165886011e+01
2.03847038288804e+01,-2.49113260219137e+00,-3.78045822071722e-01,3.02319454316291e+00,8.71615673246560e+01,1.47556312589663e+01,3.78983419457353e+01
2.03858024669221e+01,-2.46585872629321e+00,-4.26414137658875e-01,3.03053079569059e+00,8.71339529307191e+01,1.47682628253935e+01,3.78988121435531e+01
2.03904470609068e+01,-2.45001150181931e+00,-4.13935039773788e-01,3.02718651548182e+00,8.70974825278936e+01,1.47613801685116e+01,3.79129697409229e+01
2.03826405229715e+01,-2.43928230805530e+00,-3.77468114301686e-01,3.04631758886803e+00,8.71068494125565e+01,1.48092916048235e+01,3.79081483712761e+01
2.03845117592111e+01,-2.39432625885828e+00,-3.93822309091197e-01,3.08459640355366e+00,8.70849506246945e+01,1.48666116310546e+01,3.79088378901198e+01
2.03860023127858e+01,-2.40081333125951e+00,-4.23159798481980e-01,3.13415629393042e+00,8.70324953733844e+01,1.48855250403424e+01,3.79127912242144e+01
2.03619229921147e+01,-2.39840380289096e+00,-4.29245940153216e-01,3.17094229888260e+00,8.70462589871592e+01,1.48979363555113e+01,3.78744806815898e+01
2.03715866817227e+01,-2.40144944617004e+00,-4.32904292939842e-01,3.20684899194789e+00,8.70475661159497e+01,1.48755882814901e+01,3.78871506912080e+01
2.03699850664496e+01,-2.36073129837724e+00,-4.51822319059377e-01,3.22424677954914e+00,8.70557642503638e+01,1.48800693820619e+01,3.78821129464739e+01
2.03628608195462e+01,-2.33238200551847e+00,-4.46722231814508e-01,3.26755600397564e+00,8.70865598443166e+01,1.49147945302335e+01,3.78699955748935e+01
2.03792133744381e+01,-2.30894947772945e+00,-4.49299539962324e-01,3.32615772077104e+00,8.71061168111610e+01,1.49610558312353e+01,3.78994183295124e+01
2.03763741356906e+01,-2.30258570804458e+00,-4.60568471962761e-01,3.37682957919195e+00,8.70812399658256e+01,1.49655638813215e+01,3.78902211320713e+01
2.03789238183450e+01,-2.31864459933528e+00,-4.75041344454043e-01,3.44254519812341e+00,8.70474370940536e+01,1.49932126686340e+01,3.78869911604985e+01
2.03763964191429e+01,-2.29729630695876e+00,-4.80284270734208e-01,3.51907024504427e+00,8.70246196446822e+01,1.50298528726844e+01,3.78864493515741e+01
2.03850888321641e+01,-2.29518899758272e+00,-5.11873743292276e-01,3.60457044223836e+00,8.70318904905988e+01,1.50854451743558e+01,3.78896679287678e+01
2.03805701551688e+01,-2.31125927629870e+00,-5.38902366782470e-01,3.68731280028068e+00,8.70313969923476e+01,1.51583890947003e+01,3.78688411788441e+01
2.03858491417999e+01,-2.30268384661807e+00,-5.61255255258879e-01,3.72021807570229e+00,8.70552924632823e+01,1.51796435832974e+01,3.78773822980406e+01
2.03737183495585e+01,-2.29552658177849e+00,-5.68068375689909e-01,3.73824709996275e+00,8.70521220994351e+01,1.52059878203351e+01,3.78570484130513e+01
2.03735112963206e+01,-2.29871610263061e+00,-6.07139265836016e-01,3.77080437002585e+00,8.70169066172425e+01,1.52631587337705e+01,3.78592845764521e+01
2.03751845911017e+01,-2.29610543438989e+00,-6.51520247543637e-01,3.80251987899037e+00,8.70030422012235e+01,1.53210739935276e+01,3.78716396830505e+01
